Customer Number,Clothing Division,Housewares Division,Health Products Division,Automotive Division,Personal Electronics Division,Computers Division,Garden Division,Novelty Gift Division,Jewelry Division,,,,,,,,,,
004776837,0,1,1,1,0,0,0,0,1,,,,,,,,,,
004785374,0,0,1,0,0,0,1,0,1,,,,,,,,,,
004798583,0,0,1,0,0,0,0,0,0,,,,,,,,,,
004809943,0,0,1,0,0,0,0,0,0,,,,,,,,,,
004813671,0,1,1,0,1,0,1,0,1,,,,,,,,,,
004821062,0,0,1,0,1,0,0,0,0,,,,,,,,,,
004828612,0,0,1,0,0,0,0,0,1,,,,,,,,,,
004837324,0,0,1,0,0,0,0,0,1,,,,,,,,,,
004838009,0,1,1,0,0,0,0,0,0,,,,,,,,,,
004842589,0,1,1,1,0,0,0,0,0,,,,,,,,,,
004848735,0,0,1,0,1,0,0,1,1,,,,,,,,,,
004853487,0,0,1,0,0,0,0,0,1,,,,,,,,,,
004855185,0,0,1,0,1,0,0,0,0,,,,,,,,,,
004860300,0,0,1,0,0,0,0,0,0,,,,,,,,,,
004869913,0,1,1,0,0,0,0,0,1,,,,,,,,,,
004872719,0,0,1,1,0,0,1,0,0,,,,,,,,,,
004872909,0,0,1,0,0,0,0,0,0,,,,,,,,,,
004888988,0,0,1,0,0,0,0,0,0,,,,,,,,,,
004892949,0,0,1,0,0,0,0,0,1,,,,,,,,,,
004901302,0,0,1,0,0,0,0,0,1,,,,,,,,,,
004905105,0,0,1,0,1,0,0,0,0,,,,,,,,,,
004909271,0,1,1,0,1,0,0,1,1,,,,,,,,,,
004910485,0,0,1,0,1,0,0,1,0,,,,,,,,,,
004917662,0,0,1,1,1,0,1,0,1,,,,,,,,,,
004918181,0,0,1,0,1,0,0,0,1,,,,,,,,,,
004921144,0,1,1,0,1,0,0,0,0,,,,,,,,,,
004924858,0,1,1,0,1,0,0,1,1,,,,,,,,,,
004927968,0,1,1,0,0,0,0,0,0,,,,,,,,,,
004930335,0,0,1,1,1,0,1,1,0,,,,,,,,,,
004932836,0,0,1,0,0,0,0,0,0,,,,,,,,,,
006002711,0,0,1,0,0,0,0,1,0,,,,,,,,,,
006012736,0,1,1,0,1,0,0,1,1,,,,,,,,,,
006040489,0,1,1,0,1,0,0,0,1,,,,,,,,,,
006053672,0,1,1,1,1,0,1,0,1,,,,,,,,,,
006070676,0,0,1,1,1,0,1,1,1,,,,,,,,,,
006078877,0,1,1,0,1,0,1,1,1,,,,,,,,,,
006083372,0,0,1,1,1,0,1,0,0,,,,,,,,,,
006099261,0,1,1,1,1,0,1,0,0,,,,,,,,,,
006113542,0,1,1,0,1,0,1,0,0,,,,,,,,,,
006122386,0,1,1,0,0,0,1,0,0,,,,,,,,,,
006134381,0,0,1,0,0,0,0,0,1,,,,,,,,,,
006160675,0,1,1,1,1,0,1,0,0,,,,,,,,,,
006166581,0,1,1,1,1,0,1,1,1,,,,,,,,,,
006189294,0,0,1,1,1,0,1,0,0,,,,,,,,,,
006194187,0,0,1,0,1,0,0,1,0,,,,,,,,,,
006200190,0,0,1,1,0,0,1,1,0,,,,,,,,,,
007004112,0,0,1,0,1,0,0,0,0,,,,,,,,,,
007018880,0,1,1,0,0,0,1,0,1,,,,,,,,,,
007024839,0,1,1,1,1,0,1,1,0,,,,,,,,,,
007037609,0,0,1,1,1,0,1,0,1,,,,,,,,,,
007044571,0,1,1,1,1,0,1,1,1,,,,,,,,,,
007047640,0,1,1,0,0,0,1,0,0,,,,,,,,,,
007047871,0,0,1,0,0,0,1,0,1,,,,,,,,,,
007052111,0,0,1,0,0,0,0,1,1,,,,,,,,,,
007099211,0,1,1,1,0,0,1,0,1,,,,,,,,,,
007106503,0,0,1,0,0,0,1,0,1,,,,,,,,,,
007132905,0,1,1,0,1,0,1,1,0,,,,,,,,,,
007144447,0,0,1,0,0,0,1,0,0,,,,,,,,,,
007157340,0,0,1,0,1,0,0,0,0,,,,,,,,,,
007188402,0,0,1,0,1,0,0,0,1,,,,,,,,,,
007190770,0,0,1,1,1,0,1,1,1,,,,,,,,,,
007334352,0,1,1,0,1,0,1,1,1,,,,,,,,,,
007517535,0,1,1,1,1,1,1,1,1,,,,,,,,,,
007519861,0,1,1,0,1,0,0,1,1,,,,,,,,,,
007526171,0,1,1,1,1,0,1,1,1,,,,,,,,,,
007547326,0,1,1,0,1,0,1,0,1,,,,,,,,,,
007554777,0,1,1,1,1,0,1,1,1,,,,,,,,,,
007561061,0,1,1,0,1,0,0,1,0,,,,,,,,,,
008012429,0,1,1,0,1,0,1,1,1,,,,,,,,,,
008023046,0,1,1,1,1,0,1,0,1,,,,,,,,,,
008032609,0,0,1,0,1,0,0,0,1,,,,,,,,,,
008052144,0,1,1,0,0,0,0,0,0,,,,,,,,,,
008053472,0,1,1,0,0,0,1,0,0,,,,,,,,,,
008055105,0,1,1,1,1,0,1,1,1,,,,,,,,,,
008070948,0,0,1,1,0,0,0,0,1,,,,,,,,,,
008078818,0,1,1,1,1,0,1,1,1,,,,,,,,,,
008083909,1,1,1,0,1,0,0,1,0,,,,,,,,,,
008091670,0,1,1,1,1,0,1,1,1,,,,,,,,,,
008114712,0,1,1,0,1,0,1,1,1,,,,,,,,,,
008836199,0,0,1,0,0,0,0,0,1,,,,,,,,,,
008953028,0,0,1,0,1,0,1,1,0,,,,,,,,,,
009079542,0,0,1,0,0,0,0,0,1,,,,,,,,,,
015104771,0,0,1,0,1,0,0,1,0,,,,,,,,,,
015233240,0,0,1,0,1,0,0,1,1,,,,,,,,,,
015387988,0,1,1,1,1,0,1,1,1,,,,,,,,,,
015472798,0,1,1,0,0,0,0,0,0,,,,,,,,,,
015522881,0,0,1,0,0,0,0,0,0,,,,,,,,,,
015623895,0,0,1,0,1,0,0,0,0,,,,,,,,,,
015676539,0,1,1,0,0,0,1,0,1,,,,,,,,,,
015724412,0,0,1,0,1,0,0,1,0,,,,,,,,,,
015964208,0,0,1,1,1,0,1,1,1,,,,,,,,,,
016093809,0,0,1,0,0,0,1,0,0,,,,,,,,,,
016166027,0,1,1,0,1,0,0,0,0,,,,,,,,,,
016208027,0,0,1,0,0,0,1,0,0,,,,,,,,,,
016705618,0,1,1,0,1,0,0,0,0,,,,,,,,,,
016718868,0,1,1,0,1,0,0,0,1,,,,,,,,,,
016737504,0,1,1,0,0,0,0,0,0,,,,,,,,,,
016770513,1,0,1,0,0,0,0,0,0,,,,,,,,,,
016798142,0,0,1,0,1,0,0,0,0,,,,,,,,,,
016828469,0,0,1,0,1,0,1,0,0,,,,,,,,,,
016920126,0,0,1,0,0,0,1,0,0,,,,,,,,,,
016944019,0,0,1,0,1,0,1,0,1,,,,,,,,,,
017254889,0,0,1,0,0,0,0,0,1,,,,,,,,,,
017392135,0,0,1,0,1,0,1,1,0,,,,,,,,,,
017419532,0,0,1,0,1,0,0,0,0,,,,,,,,,,
017695024,0,1,1,0,1,0,1,1,0,,,,,,,,,,
017710856,0,1,1,0,1,0,0,0,0,,,,,,,,,,
017753369,0,1,1,0,0,0,0,0,0,,,,,,,,,,
017855008,0,0,1,0,1,0,1,0,0,,,,,,,,,,
017868076,0,0,1,0,0,0,0,0,0,,,,,,,,,,
017906405,0,1,1,1,1,0,0,1,1,,,,,,,,,,
017930165,0,0,1,0,0,0,0,0,1,,,,,,,,,,
018082669,1,1,1,0,1,0,1,0,1,,,,,,,,,,
018092072,0,0,1,0,1,0,1,0,0,,,,,,,,,,
018200865,0,0,1,0,1,0,1,0,1,,,,,,,,,,
018228049,0,0,1,1,0,1,1,0,0,,,,,,,,,,
018326272,0,1,1,0,1,0,0,1,1,,,,,,,,,,
018482844,0,0,1,1,1,0,1,0,1,,,,,,,,,,
018729061,0,0,1,0,1,0,0,0,0,,,,,,,,,,
018878868,0,1,1,0,0,0,0,0,1,,,,,,,,,,
018935437,0,1,1,0,1,0,1,1,0,,,,,,,,,,
019058924,0,1,1,1,1,0,1,0,1,,,,,,,,,,
019204395,0,0,1,0,0,0,0,0,0,,,,,,,,,,
019264670,0,1,1,0,1,0,0,0,1,,,,,,,,,,
019706852,0,1,1,1,1,0,1,1,0,,,,,,,,,,
019811827,1,1,1,0,0,0,0,0,0,,,,,,,,,,
019836170,0,1,1,0,0,0,1,1,0,,,,,,,,,,
020196226,0,1,1,1,1,0,1,1,0,,,,,,,,,,
020212460,0,0,1,0,1,0,0,1,1,,,,,,,,,,
020235354,0,0,1,0,1,0,1,0,0,,,,,,,,,,
020429700,0,1,1,0,1,0,1,1,1,,,,,,,,,,
020551453,0,0,1,0,0,0,0,1,1,,,,,,,,,,
020589594,0,1,1,0,0,0,1,0,0,,,,,,,,,,
020704169,0,1,1,0,0,0,1,0,1,,,,,,,,,,
020766119,0,1,1,0,1,0,0,0,0,,,,,,,,,,
021096177,0,0,1,0,1,0,0,0,1,,,,,,,,,,
021241013,0,1,1,1,0,0,1,0,0,,,,,,,,,,
021462338,0,1,1,0,0,0,1,1,0,,,,,,,,,,
021532510,0,1,1,0,1,0,0,0,0,,,,,,,,,,
021658182,0,0,1,0,1,0,0,0,1,,,,,,,,,,
021873591,1,1,1,0,1,1,0,0,1,,,,,,,,,,
021904271,0,1,1,0,0,0,0,1,1,,,,,,,,,,
022332167,0,0,1,1,0,0,1,1,0,,,,,,,,,,
022603963,0,0,1,1,0,0,1,0,0,,,,,,,,,,
022715379,0,0,1,0,0,1,0,0,1,,,,,,,,,,
022899306,0,0,1,0,1,0,0,0,1,,,,,,,,,,
023154420,0,0,1,0,0,0,0,0,0,,,,,,,,,,
023181209,0,1,1,0,1,0,1,1,1,,,,,,,,,,
023457989,0,0,1,0,1,0,1,1,0,,,,,,,,,,
023565955,0,0,1,0,0,0,1,0,0,,,,,,,,,,
023681745,0,0,1,0,0,0,1,1,1,,,,,,,,,,
023721632,0,0,1,0,0,0,0,0,1,,,,,,,,,,
023852536,0,0,1,0,0,0,0,0,0,,,,,,,,,,
024060279,0,1,1,1,1,0,1,1,0,,,,,,,,,,
024174559,0,0,1,0,1,0,1,0,0,,,,,,,,,,
024229718,0,0,1,0,1,0,0,0,0,,,,,,,,,,
024418071,0,1,1,0,1,0,0,1,1,,,,,,,,,,
024557803,1,1,1,0,1,0,1,1,0,,,,,,,,,,
024575946,0,0,1,0,1,0,0,0,0,,,,,,,,,,
024889602,0,0,1,1,1,1,0,0,0,,,,,,,,,,
024950206,0,1,1,0,1,0,0,1,1,,,,,,,,,,
025139858,0,1,1,0,1,1,0,1,1,,,,,,,,,,
025210253,1,1,1,0,1,0,1,1,1,,,,,,,,,,
025344581,0,1,1,1,1,0,0,0,1,,,,,,,,,,
025558263,0,0,1,0,0,1,1,0,1,,,,,,,,,,
025669508,0,1,1,0,0,0,1,1,0,,,,,,,,,,
025789637,0,1,1,0,0,0,0,0,0,,,,,,,,,,
025973389,0,1,1,0,1,0,1,0,0,,,,,,,,,,
026061481,0,0,1,1,0,0,0,0,1,,,,,,,,,,
026297903,0,0,1,0,1,0,0,0,0,,,,,,,,,,
026725424,0,0,1,0,1,0,0,1,0,,,,,,,,,,
026928333,0,0,1,0,1,0,0,0,0,,,,,,,,,,
027059294,0,0,1,0,0,0,1,0,0,,,,,,,,,,
027220664,1,0,1,0,0,1,1,1,0,,,,,,,,,,
027302074,0,1,1,1,1,0,1,1,0,,,,,,,,,,
027400118,0,0,1,1,0,1,0,0,1,,,,,,,,,,
027572866,0,1,1,0,1,0,1,0,0,,,,,,,,,,
027839018,0,0,1,0,0,0,1,0,0,,,,,,,,,,
028041499,0,0,1,0,0,0,0,0,1,,,,,,,,,,
028696151,0,1,1,0,1,0,0,0,0,,,,,,,,,,
028781557,0,0,1,0,0,0,0,0,0,,,,,,,,,,
028819738,0,0,1,0,1,0,0,0,1,,,,,,,,,,
028969533,0,1,1,1,1,0,0,1,0,,,,,,,,,,
029044476,0,1,1,0,0,0,1,0,1,,,,,,,,,,
029047073,0,0,1,0,1,0,0,0,0,,,,,,,,,,
029057361,0,1,1,1,1,0,1,1,0,,,,,,,,,,
029247319,0,1,1,0,1,0,1,0,0,,,,,,,,,,
029502135,0,1,1,0,1,0,0,0,1,,,,,,,,,,
029612769,0,1,1,0,1,1,1,0,0,,,,,,,,,,
029909090,0,0,1,0,1,0,0,0,0,,,,,,,,,,
029952819,1,1,1,0,1,0,1,0,1,,,,,,,,,,
030054860,0,0,1,1,0,0,1,0,0,,,,,,,,,,
030083786,0,1,1,0,1,0,0,0,0,,,,,,,,,,
030307235,0,1,1,0,0,1,1,1,0,,,,,,,,,,
030485809,0,1,1,1,1,0,1,1,1,,,,,,,,,,
030736300,0,1,1,0,0,0,0,0,0,,,,,,,,,,
030858708,0,0,1,1,0,0,1,0,0,,,,,,,,,,
030901227,0,0,1,0,0,0,0,0,1,,,,,,,,,,
030915631,0,1,1,0,1,0,1,1,1,,,,,,,,,,
030925275,0,1,1,0,0,0,1,0,1,,,,,,,,,,
030956742,0,1,1,1,1,0,1,1,1,,,,,,,,,,
031063340,0,0,1,0,0,0,0,0,0,,,,,,,,,,
031318959,0,1,1,0,1,0,1,1,0,,,,,,,,,,
031489297,0,0,1,0,1,0,1,0,0,,,,,,,,,,
031551930,0,0,1,0,0,0,0,0,0,,,,,,,,,,
031738578,0,0,1,0,0,0,1,0,1,,,,,,,,,,
031916018,0,1,1,0,0,0,0,0,1,,,,,,,,,,
032014904,0,1,1,0,0,0,0,0,0,,,,,,,,,,
032030124,0,1,1,0,0,0,1,0,0,,,,,,,,,,
032315913,0,0,1,0,1,0,0,0,0,,,,,,,,,,
032737306,0,0,1,0,1,0,0,0,0,,,,,,,,,,
032790974,0,1,1,1,1,0,0,0,1,,,,,,,,,,
032848483,0,1,1,1,1,0,1,0,1,,,,,,,,,,
033097700,1,1,1,1,1,1,1,1,1,,,,,,,,,,
033201443,0,0,1,0,1,0,1,1,1,,,,,,,,,,
033452418,0,0,1,0,1,0,1,0,0,,,,,,,,,,
033537465,0,1,1,0,1,0,0,1,1,,,,,,,,,,
033599143,0,1,1,0,1,0,1,0,1,,,,,,,,,,
033716267,0,1,1,0,1,0,0,1,0,,,,,,,,,,
033776063,0,0,1,0,1,0,0,0,0,,,,,,,,,,
034029249,0,1,1,1,1,0,1,1,0,,,,,,,,,,
034133710,0,1,1,0,1,0,0,1,0,,,,,,,,,,
034159897,0,0,1,0,0,0,1,0,0,,,,,,,,,,
034183012,0,1,1,0,0,0,0,0,1,,,,,,,,,,
034323311,0,0,1,0,0,0,1,0,0,,,,,,,,,,
034410639,0,1,1,0,1,0,1,1,1,,,,,,,,,,
034603829,0,1,1,0,1,1,1,0,0,,,,,,,,,,
034619429,0,0,1,0,0,0,0,0,0,,,,,,,,,,
034762484,0,0,1,0,1,0,1,0,0,,,,,,,,,,
034799841,0,0,1,1,1,1,0,0,1,,,,,,,,,,
034821314,0,1,1,0,1,0,0,1,1,,,,,,,,,,
034871129,0,1,1,0,1,0,0,1,0,,,,,,,,,,
034937672,0,0,1,0,1,0,1,0,0,,,,,,,,,,
035002096,0,0,1,0,1,0,1,1,0,,,,,,,,,,
035088541,0,0,1,1,1,0,1,0,0,,,,,,,,,,
035124593,0,1,1,0,1,0,0,1,0,,,,,,,,,,
035144906,1,1,1,0,0,0,0,0,0,,,,,,,,,,
035352350,0,0,1,1,0,0,1,0,0,,,,,,,,,,
035385160,0,0,1,0,1,0,1,0,0,,,,,,,,,,
035454107,0,1,1,1,1,1,1,1,1,,,,,,,,,,
035556174,0,1,1,0,0,0,1,1,0,,,,,,,,,,
035679901,0,0,1,0,0,1,0,0,0,,,,,,,,,,
035747658,0,1,1,0,0,0,0,0,1,,,,,,,,,,
035818228,1,1,1,1,0,0,1,1,1,,,,,,,,,,
035863653,0,0,1,0,0,0,1,0,1,,,,,,,,,,
035960590,0,0,1,1,1,0,1,1,1,,,,,,,,,,
036087930,0,1,1,1,0,0,0,0,1,,,,,,,,,,
036191393,0,0,1,0,1,0,0,1,0,,,,,,,,,,
036278836,0,0,1,0,0,0,0,0,0,,,,,,,,,,
036327575,0,1,1,0,1,0,1,1,1,,,,,,,,,,
036428456,0,1,1,0,1,0,0,1,1,,,,,,,,,,
036959625,0,1,1,0,0,0,0,0,1,,,,,,,,,,
037142254,0,1,1,0,1,0,0,0,1,,,,,,,,,,
037277852,0,1,1,0,1,0,0,1,1,,,,,,,,,,
037328218,0,1,1,0,1,0,0,1,1,,,,,,,,,,
037359759,0,0,1,0,0,0,0,0,1,,,,,,,,,,
037389194,0,0,1,0,1,0,0,1,0,,,,,,,,,,
037534534,0,1,1,0,1,0,1,1,1,,,,,,,,,,
037684081,0,1,1,0,1,0,0,1,0,,,,,,,,,,
037859881,0,1,1,0,1,0,1,1,1,,,,,,,,,,
037928694,0,0,1,0,1,0,0,1,1,,,,,,,,,,
037987765,0,0,1,0,1,0,0,0,0,,,,,,,,,,
038015814,0,0,1,0,1,0,0,0,0,,,,,,,,,,
038036018,0,1,1,0,1,0,0,1,0,,,,,,,,,,
038170809,1,1,1,0,1,0,1,1,1,,,,,,,,,,
038477261,0,0,1,0,0,0,0,0,0,,,,,,,,,,
038810453,0,1,1,1,0,0,1,0,1,,,,,,,,,,
039130810,0,1,1,0,1,0,1,1,1,,,,,,,,,,
039221627,0,1,1,0,1,0,0,0,1,,,,,,,,,,
039440250,0,0,1,0,1,0,0,0,0,,,,,,,,,,
039591219,0,1,1,1,1,0,1,0,1,,,,,,,,,,
039620000,0,0,1,0,1,0,0,0,0,,,,,,,,,,
039706122,0,1,1,0,1,0,0,0,1,,,,,,,,,,
039842596,0,0,1,1,0,0,1,0,1,,,,,,,,,,
039895123,0,0,1,0,1,0,0,1,0,,,,,,,,,,
039958707,0,1,1,1,0,0,1,0,1,,,,,,,,,,
040177222,0,0,1,0,0,0,0,0,1,,,,,,,,,,
040215568,0,0,1,0,1,0,0,1,0,,,,,,,,,,
040484057,1,1,1,0,1,0,1,1,1,,,,,,,,,,
040533606,0,0,1,0,0,0,1,1,0,,,,,,,,,,
040586091,0,0,1,0,0,0,0,0,0,,,,,,,,,,
040692956,0,1,1,0,1,0,1,1,0,,,,,,,,,,
040706707,0,0,1,0,0,0,0,1,1,,,,,,,,,,
040771073,0,1,1,0,1,0,0,0,0,,,,,,,,,,
040800450,0,1,1,0,1,0,0,0,0,,,,,,,,,,
040848277,0,1,1,0,1,0,1,1,1,,,,,,,,,,
040937765,0,1,1,0,0,0,1,0,0,,,,,,,,,,
041048166,0,1,1,0,1,0,1,1,1,,,,,,,,,,
041097452,0,1,1,0,1,0,0,1,1,,,,,,,,,,
041166141,0,0,1,0,1,0,1,0,1,,,,,,,,,,
041349028,0,0,1,1,1,0,1,0,0,,,,,,,,,,
041379637,0,0,1,0,0,0,1,1,0,,,,,,,,,,
041504325,0,1,1,0,1,0,1,1,1,,,,,,,,,,
041531047,0,1,1,0,1,0,0,0,1,,,,,,,,,,
041629767,0,1,1,0,1,0,1,1,1,,,,,,,,,,
041716465,0,1,1,0,1,0,1,0,1,,,,,,,,,,
041766742,0,1,1,0,1,0,1,1,0,,,,,,,,,,
041833112,0,0,1,0,0,0,0,0,0,,,,,,,,,,
042029033,0,0,1,0,1,0,0,0,0,,,,,,,,,,
042056200,0,0,1,1,0,0,0,0,0,,,,,,,,,,
042211334,0,0,1,1,0,0,1,0,0,,,,,,,,,,
042261479,0,0,1,0,0,0,0,1,0,,,,,,,,,,
042436113,0,0,1,0,0,0,0,0,0,,,,,,,,,,
042451757,0,0,1,0,1,0,1,0,0,,,,,,,,,,
042563908,0,0,1,0,1,0,1,0,0,,,,,,,,,,
042974659,0,0,1,0,0,0,0,0,1,,,,,,,,,,
042990986,1,1,1,0,1,1,1,1,1,,,,,,,,,,
043013986,0,0,1,0,1,0,0,1,0,,,,,,,,,,
043027762,0,0,1,0,0,0,1,1,1,,,,,,,,,,
043040146,0,1,1,1,1,0,1,0,1,,,,,,,,,,
043194109,0,1,1,0,1,0,0,0,0,,,,,,,,,,
043445477,0,1,1,0,1,0,1,1,0,,,,,,,,,,
043479880,0,0,1,0,0,0,0,0,1,,,,,,,,,,
043525070,0,1,1,1,1,0,0,1,1,,,,,,,,,,
043557974,0,0,1,0,0,0,0,0,0,,,,,,,,,,
043586718,0,0,1,0,1,0,0,0,1,,,,,,,,,,
043885961,0,0,1,0,0,0,1,1,1,,,,,,,,,,
043935691,0,1,1,0,1,0,0,1,0,,,,,,,,,,
044091965,0,0,1,0,1,0,0,0,0,,,,,,,,,,
044144285,0,0,1,0,1,0,0,1,0,,,,,,,,,,
044252583,0,0,1,0,0,0,0,0,1,,,,,,,,,,
044474518,0,1,1,0,1,0,0,1,0,,,,,,,,,,
044509016,0,0,1,0,1,0,0,0,0,,,,,,,,,,
044570034,0,1,1,1,1,0,0,1,0,,,,,,,,,,
044657054,0,1,1,1,0,1,0,0,1,,,,,,,,,,
044701191,1,1,1,0,1,0,0,1,0,,,,,,,,,,
044899458,0,1,1,0,1,0,1,0,1,,,,,,,,,,
045041290,0,1,1,1,1,0,1,1,1,,,,,,,,,,
045055191,0,0,1,0,1,0,0,0,0,,,,,,,,,,
045382587,0,0,1,0,0,0,1,0,1,,,,,,,,,,
045509478,0,1,1,0,0,1,0,1,1,,,,,,,,,,
045577970,0,0,1,1,1,0,1,1,1,,,,,,,,,,
045871233,0,0,1,0,1,0,0,1,0,,,,,,,,,,
046026175,0,0,1,0,1,0,0,0,0,,,,,,,,,,
046087342,0,1,1,0,1,0,1,1,1,,,,,,,,,,
046291142,0,0,1,1,0,0,1,0,0,,,,,,,,,,
046346672,0,0,1,0,1,0,0,0,0,,,,,,,,,,
046385316,0,1,1,0,1,0,0,1,1,,,,,,,,,,
046474649,0,1,1,1,1,0,0,0,1,,,,,,,,,,
046860011,0,0,1,0,0,0,1,0,0,,,,,,,,,,
047073440,0,1,1,0,1,1,0,0,1,,,,,,,,,,
047136304,0,0,1,1,0,0,0,0,1,,,,,,,,,,
047149968,0,1,1,0,1,0,1,1,1,,,,,,,,,,
047667761,0,1,1,0,1,0,0,1,1,,,,,,,,,,
047895818,0,0,1,0,0,0,0,0,0,,,,,,,,,,
048212740,0,1,1,0,1,0,1,1,1,,,,,,,,,,
048241400,0,0,1,1,0,0,1,0,0,,,,,,,,,,
048318448,0,1,1,1,1,0,1,0,0,,,,,,,,,,
048322887,0,1,1,1,0,0,0,1,0,,,,,,,,,,
048339865,0,1,1,0,1,0,1,1,1,,,,,,,,,,
048445316,0,0,1,0,1,0,0,0,1,,,,,,,,,,
048459119,0,0,1,0,1,0,1,0,1,,,,,,,,,,
048552145,0,0,1,0,0,0,0,0,1,,,,,,,,,,
048553499,0,0,1,0,0,0,0,0,1,,,,,,,,,,
048581094,0,1,1,0,1,0,1,0,1,,,,,,,,,,
048812754,0,0,1,0,1,0,0,0,0,,,,,,,,,,
048992044,0,1,1,0,1,0,1,0,1,,,,,,,,,,
049019672,0,1,1,0,0,1,0,0,0,,,,,,,,,,
049045644,0,1,1,0,1,0,0,0,0,,,,,,,,,,
049139769,0,0,1,0,1,0,0,1,0,,,,,,,,,,
049165897,0,0,1,0,0,0,1,0,0,,,,,,,,,,
049195191,0,1,1,1,0,1,1,1,1,,,,,,,,,,
049219918,0,1,1,0,0,0,1,0,0,,,,,,,,,,
049395676,0,0,1,1,1,0,1,1,1,,,,,,,,,,
049478365,0,1,1,0,1,1,0,0,1,,,,,,,,,,
049501760,0,1,1,0,1,0,0,0,1,,,,,,,,,,
049606619,0,0,1,1,1,0,1,1,0,,,,,,,,,,
049918337,0,0,1,0,1,0,0,0,0,,,,,,,,,,
049935919,0,1,1,0,0,1,0,0,0,,,,,,,,,,
050164961,0,0,1,0,1,0,1,1,0,,,,,,,,,,
050266378,0,0,1,0,0,0,0,1,0,,,,,,,,,,
050295724,0,1,1,0,1,0,0,0,0,,,,,,,,,,
050326644,0,0,1,0,1,0,0,1,0,,,,,,,,,,
050504430,0,1,1,0,1,0,0,1,0,,,,,,,,,,
050549914,1,0,1,1,1,0,1,1,1,,,,,,,,,,
050660414,0,0,1,1,1,0,1,1,0,,,,,,,,,,
050713882,0,1,1,1,1,0,1,1,1,,,,,,,,,,
050765783,0,0,1,0,0,0,1,1,0,,,,,,,,,,
051007763,0,0,1,0,1,0,1,0,0,,,,,,,,,,
051060697,0,0,1,0,1,0,0,0,0,,,,,,,,,,
051188464,0,0,1,0,0,0,0,0,0,,,,,,,,,,
051322576,0,0,1,0,1,0,0,0,0,,,,,,,,,,
051390177,0,1,1,0,1,0,0,0,0,,,,,,,,,,
051451821,0,0,1,0,1,0,0,0,0,,,,,,,,,,
051505444,0,1,1,0,1,0,1,1,1,,,,,,,,,,
051663060,0,0,1,0,0,0,1,0,0,,,,,,,,,,
051725877,0,1,1,0,1,0,0,1,1,,,,,,,,,,
052027604,0,1,1,0,1,0,1,0,1,,,,,,,,,,
052055381,0,0,1,0,0,0,0,0,0,,,,,,,,,,
052075934,0,0,1,0,0,0,1,0,0,,,,,,,,,,
052166030,0,0,1,0,1,0,1,1,0,,,,,,,,,,
052195591,0,0,1,0,1,0,1,1,1,,,,,,,,,,
052226818,0,0,1,0,1,0,0,0,0,,,,,,,,,,
052267895,0,1,1,0,0,0,0,0,1,,,,,,,,,,
052412178,0,0,1,0,0,0,0,0,0,,,,,,,,,,
052593647,0,0,1,0,0,0,0,0,0,,,,,,,,,,
052625506,1,0,1,0,1,0,0,0,1,,,,,,,,,,
053019642,0,1,1,0,1,0,1,0,0,,,,,,,,,,
053048708,1,1,1,0,1,0,0,1,0,,,,,,,,,,
053157814,0,0,1,0,1,0,0,0,0,,,,,,,,,,
053205878,0,0,1,0,0,0,0,0,0,,,,,,,,,,
053449005,0,0,1,0,0,0,0,0,0,,,,,,,,,,
053676946,0,1,1,0,1,0,0,0,1,,,,,,,,,,
053899134,0,1,1,0,1,0,0,1,1,,,,,,,,,,
054056213,0,1,1,0,0,0,0,0,1,,,,,,,,,,
054123021,0,0,1,0,1,0,0,0,0,,,,,,,,,,
054232293,0,0,1,0,0,0,1,0,1,,,,,,,,,,
054258017,0,0,1,0,1,0,0,0,1,,,,,,,,,,
054548763,0,1,1,0,1,0,0,1,1,,,,,,,,,,
054642541,0,1,1,0,1,0,0,0,0,,,,,,,,,,
054728712,0,0,1,0,1,0,1,0,1,,,,,,,,,,
055037998,0,1,1,0,1,0,1,1,0,,,,,,,,,,
055397301,0,1,1,0,1,0,0,1,1,,,,,,,,,,
055501340,0,1,1,0,1,0,1,0,1,,,,,,,,,,
055559264,0,0,1,0,1,0,1,0,1,,,,,,,,,,
055615645,0,1,1,0,0,0,0,1,0,,,,,,,,,,
055696082,0,0,1,1,0,0,1,0,0,,,,,,,,,,
056037096,0,1,1,0,0,0,0,0,0,,,,,,,,,,
056232127,0,0,1,0,0,0,0,1,0,,,,,,,,,,
056341951,0,1,1,0,1,0,1,1,0,,,,,,,,,,
056467483,0,0,1,0,1,0,0,1,0,,,,,,,,,,
056499221,0,0,1,0,0,0,0,0,0,,,,,,,,,,
056558844,0,0,1,0,0,0,1,0,1,,,,,,,,,,
056659857,0,0,1,0,0,0,0,0,0,,,,,,,,,,
056802028,0,0,1,1,0,0,0,1,0,,,,,,,,,,
056866312,0,1,1,0,1,0,0,0,0,,,,,,,,,,
057113649,0,1,1,0,1,0,0,1,0,,,,,,,,,,
057204190,0,0,1,0,0,0,1,0,1,,,,,,,,,,
057523201,0,1,1,0,1,0,0,1,0,,,,,,,,,,
057636128,0,0,1,0,1,0,0,0,0,,,,,,,,,,
057790164,0,0,1,0,1,0,1,1,1,,,,,,,,,,
057827925,0,1,1,1,1,1,1,1,1,,,,,,,,,,
057938201,0,1,1,0,1,0,1,1,1,,,,,,,,,,
058037029,0,0,1,0,0,0,1,0,0,,,,,,,,,,
